type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,362,1a:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,4988032,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,2,0,8,0,8,1,8,1,9,0,8,0,8,0,8,0,8,1,8,1,8,2,8,2,8,2,8,2,8,2,8,3,8,3,8,3,8,3,8,3,8,3,8,3,8,3,8,4,8,4,8,4,9,2,4,5,8,6,9,6,9,6,9,6,9,6,9,6,9,6,9,6,9,7,10,7,10,7,10,6,10,6,10,7,11,7,11,7,11,6,11,6,11,6,11,6,11,5,11,5,12,5,12,4,12,4,12,1,3,0,0,0,0,0,0,0,0,0,0,1,8,5,33,7,34,9,32,9,32,8,31,8,31,10,31,11,32,11,31,11,29,12,28,13,28,14,29,15,31,16,31,19,30,21,31,19,29,18,28,21,28,22,28,21,27,21,25,21,26,21,28,22,30,24,29,27,28,27,28,28,28,27,27,28,27,30,27,32,25,32,26,31,28,32,29,34,30,34,30,34,30,35,31,35,33,36,33,36,34,35,34,36,35,37,35,36,36,34,36,33,36,33,38,34,39,34,40,33,41,30,43,28,43,26,43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-5,-33,-18,-32,-18,-33,-18,-33,-19,-31,-20,-28,-21,-27,-21,-29,-22,-31,-22,-31,-22,-30,-22,-30,-20,-31,-21,-29,-22,-27,-22,-28,-21,-28,-20,-27,-20,-26,-20,-26,-20,-26,-21,-27,-20,-28,-20,-28,-20,-28,-19,-27,-17,-25,-16,-25,-16,-27,-15,-27,-14,-27,-13,-27,-14,-27,-14,-28,-13,-29,-13,-29,-11,-29,-9,-30,-8,-30,-7,-30,-7,-30,-6,-31,-4,-31,-3,-30,-3,-29,-3,-28,-3,-29,-2,-29,0,-31,0,-33,1,-31,2,-30,2,-31,1,-33,3,-34,5,-34,6,-35,6,-9,1]"
CSI_DATA,363,1a:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,4998015,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-1,2,-3,9,-3,9,-2,9,-2,9,-3,9,-3,9,-3,9,-2,8,-2,9,-2,9,-1,10,-1,10,-1,10,-1,9,0,9,1,10,1,9,1,9,1,9,0,9,0,10,1,10,1,10,2,10,2,11,2,11,1,5,3,10,4,11,4,11,4,11,4,11,3,12,4,12,4,12,4,12,4,13,4,13,4,12,4,12,4,12,5,13,5,14,5,14,4,14,3,14,3,14,3,14,3,14,3,15,2,15,2,14,1,14,0,3,0,0,0,0,0,0,0,0,-4,2,-12,8,-31,23,-30,24,-28,25,-27,26,-27,26,-27,26,-26,27,-26,28,-24,28,-23,27,-22,27,-22,27,-22,28,-21,30,-20,32,-20,34,-19,35,-19,36,-18,35,-18,34,-17,34,-16,35,-17,36,-17,36,-16,36,-15,37,-14,38,-12,40,-11,42,-10,42,-11,43,-10,43,-10,44,-9,45,-9,47,-8,48,-9,49,-9,49,-9,49,-9,48,-9,49,-9,51,-10,52,-11,54,-12,56,-13,56,-14,56,-15,56,-16,55,-17,55,-17,55,-18,54,-18,53,-19,53,-20,52,-22,52,-23,53,-9,19,-3,5,0,-2,1,-4,0,0,0,0,0,0,-1,2,-1,1,0,-5,1,-14,4,-40,4,-40,5,-40,6,-40,6,-39,7,-39,8,-38,9,-38,9,-38,8,-38,7,-39,6,-40,6,-40,6,-40,7,-38,7,-37,8,-36,7,-35,7,-36,7,-36,7,-35,6,-35,5,-35,4,-35,3,-36,3,-35,3,-35,3,-34,2,-33,1,-33,0,-34,-1,-34,-2,-35,-2,-34,-4,-34,-5,-32,-6,-32,-8,-32,-9,-32,-10,-33,-11,-33,-11,-32,-12,-32,-12,-31,-13,-30,-13,-30,-14,-29,-15,-29,-16,-28,-18,-29,-18,-29,-18,-29,-19,-30,-20,-31,-22,-32,-24,-32,-25,-31,-10,-12]"
CSI_DATA,364,1a:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,5008028,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-3,-3,-9,-9,-10,-8,-11,-8,-11,-8,-10,-8,-10,-8,-10,-7,-10,-7,-10,-7,-11,-7,-11,-7,-12,-6,-12,-6,-12,-6,-12,-6,-13,-5,-12,-5,-12,-4,-12,-4,-12,-4,-13,-4,-13,-4,-13,-4,-14,-3,-15,-3,-15,-4,-8,-2,-15,-2,-16,-2,-16,-2,-16,-2,-16,-2,-16,-2,-16,-2,-16,-2,-17,-2,-17,-2,-17,-2,-17,-2,-17,-2,-18,-2,-19,-2,-20,-2,-20,-2,-19,-3,-19,-3,-18,-4,-18,-4,-18,-4,-19,-5,-19,-5,-18,-6,-18,-6,-5,-2,0,0,0,0,0,0,0,0,0,0,-4,-5,-16,-18,-17,-18,-19,-17,-18,-16,-17,-15,-18,-15,-19,-15,-19,-15,-18,-15,-19,-14,-19,-12,-20,-11,-21,-12,-21,-13,-21,-13,-22,-12,-23,-12,-21,-12,-21,-11,-23,-10,-25,-9,-23,-10,-23,-9,-24,-8,-24,-9,-25,-9,-26,-9,-27,-9,-28,-9,-28,-8,-27,-7,-28,-6,-29,-5,-30,-3,-30,-4,-30,-6,-31,-4,-31,-3,-31,-4,-31,-4,-32,-5,-33,-7,-33,-8,-33,-8,-34,-7,-35,-6,-36,-6,-36,-7,-36,-7,-35,-7,-35,-7,-36,-8,-35,-9,-34,-11,-34,-14,-33,-15,-33,-15,-9,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,1,24,1,24,0,24,0,24,2,24,2,23,1,23,1,24,2,24,2,23,3,23,3,23,3,22,4,21,4,23,2,23,1,22,3,21,3,21,2,21,2,21,2,21,2,22,2,22,2,21,1,20,1,20,0,21,-1,20,-2,20,-2,20,-2,20,-4,19,-4,20,-4,19,-5,18,-5,18,-5,18,-5,18,-6,18,-8,18,-9,19,-10,18,-10,17,-10,16,-10,16,-11,16,-12,16,-12,17,-12,17,-12,17,-12,17,-13,17,-14,17,-16,17,-16,17,-16,4,-4]"
CSI_DATA,365,1a:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,5018021,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-1,2,-4,11,-4,11,-3,11,-3,12,-4,11,-3,11,-3,11,-3,11,-3,11,-2,11,-2,12,-1,12,-1,12,-1,12,-1,12,0,13,0,12,0,12,0,12,0,12,-1,12,0,12,1,12,2,12,2,13,2,14,1,7,3,14,3,15,3,15,4,15,3,15,3,15,3,15,3,15,3,15,3,15,4,16,4,16,4,16,3,17,3,17,3,18,3,18,2,18,2,18,1,18,1,18,1,18,1,18,1,18,0,18,-1,18,-1,4,0,0,0,0,0,0,0,0,0,0,-2,5,-6,22,-4,23,-2,23,-3,23,-3,22,-2,22,-1,23,-1,23,-1,22,-1,22,-1,22,0,22,1,22,1,23,1,23,4,24,5,25,4,24,3,22,5,23,6,24,6,23,6,22,6,23,5,23,6,24,7,24,9,25,9,26,10,26,10,25,10,24,11,25,13,26,13,25,12,26,12,27,13,27,12,28,12,28,13,29,13,30,13,30,13,31,13,31,13,32,13,33,12,33,11,32,9,33,9,34,9,34,9,34,8,33,7,35,5,35,4,35,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-17,-18,-17,-18,-17,-18,-18,-19,-17,-19,-15,-19,-14,-20,-14,-20,-15,-20,-15,-20,-15,-20,-16,-19,-16,-19,-15,-20,-14,-19,-14,-19,-14,-19,-14,-18,-14,-18,-14,-18,-13,-18,-14,-18,-14,-18,-15,-18,-15,-18,-14,-17,-14,-16,-14,-16,-15,-16,-15,-15,-15,-14,-15,-15,-16,-15,-16,-14,-16,-14,-17,-14,-17,-12,-18,-11,-18,-11,-18,-10,-19,-10,-19,-10,-20,-9,-19,-9,-18,-8,-19,-8,-19,-8,-19,-7,-20,-7,-21,-7,-21,-6,-20,-6,-21,-6,-22,-6,-24,-5,-24,-5,-24,-5,-6,-1]"
CSI_DATA,366,1a:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,5028035,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,-3,1,-12,1,-12,1,-13,1,-13,1,-13,1,-12,0,-12,0,-12,0,-12,-1,-12,-1,-13,-2,-13,-2,-13,-2,-13,-2,-13,-3,-13,-3,-13,-3,-12,-4,-12,-3,-13,-3,-13,-4,-13,-4,-12,-5,-13,-6,-14,-6,-14,-3,-7,-7,-14,-7,-14,-8,-15,-8,-14,-7,-14,-7,-15,-7,-15,-8,-15,-8,-15,-8,-15,-8,-16,-8,-16,-8,-16,-8,-16,-8,-17,-9,-17,-9,-18,-8,-18,-8,-17,-7,-18,-7,-18,-6,-18,-6,-18,-6,-18,-6,-18,-5,-18,-2,-5,0,0,0,0,0,0,0,0,0,0,2,-6,11,-21,9,-22,8,-23,7,-22,7,-21,7,-21,7,-22,6,-23,6,-22,6,-22,5,-22,4,-22,3,-22,4,-22,3,-23,2,-25,1,-26,2,-25,2,-24,0,-25,-1,-26,0,-25,-1,-25,-2,-25,-1,-25,-1,-25,-2,-26,-4,-27,-4,-28,-4,-28,-5,-27,-6,-28,-7,-28,-8,-28,-8,-28,-7,-30,-8,-31,-9,-30,-8,-30,-8,-30,-8,-30,-7,-32,-7,-33,-7,-34,-8,-35,-8,-35,-8,-36,-8,-36,-7,-36,-6,-35,-7,-35,-6,-36,-5,-35,-4,-34,-2,-35,-1,-36,0,-36,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,21,7,22,7,22,7,23,6,23,5,22,4,22,5,22,5,22,5,21,5,22,5,22,6,23,5,22,3,22,4,22,5,21,4,21,4,21,5,21,5,21,5,20,5,20,5,20,6,21,6,19,6,19,6,18,7,18,7,17,8,17,9,18,9,18,10,17,10,17,10,16,10,15,11,15,12,15,12,15,13,15,14,14,14,14,14,13,14,13,14,12,14,11,15,11,16,10,16,11,16,11,17,10,17,11,18,11,20,10,22,10,21,10,5,2]"
CSI_DATA,367,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,5038024,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-1,3,-1,15,0,15,1,15,1,16,1,15,1,15,2,15,2,14,2,14,2,15,2,16,3,16,3,16,3,15,3,15,5,15,6,14,6,14,6,14,7,14,7,15,7,14,7,14,8,15,8,16,8,16,4,7,10,15,11,15,12,15,13,15,12,16,12,16,13,16,13,15,13,16,13,17,13,18,12,18,11,18,12,18,14,18,15,18,15,20,14,20,14,19,13,19,13,19,12,19,12,21,10,22,9,21,8,21,2,5,0,0,0,0,0,0,0,0,0,0,1,-7,7,-30,7,-32,4,-30,3,-30,4,-30,4,-29,1,-30,0,-31,1,-31,0,-29,-2,-28,-3,-29,-4,-31,-3,-34,-3,-33,-5,-31,-5,-30,-3,-26,-5,-26,-12,-32,-14,-33,-10,-31,-10,-28,-13,-29,-12,-31,-13,-32,-14,-37,-13,-38,-14,-36,-14,-34,-13,-31,-16,-30,-21,-30,-24,-30,-24,-32,-22,-33,-23,-32,-25,-33,-25,-33,-25,-34,-25,-39,-23,-41,-21,-39,-20,-36,-22,-36,-28,-37,-29,-37,-28,-40,-25,-38,-25,-37,-26,-38,-26,-39,-27,-41,-24,-45,-19,-45,-15,-41,-13,-39,-3,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,30,9,29,11,31,12,32,8,32,7,30,7,29,8,30,9,32,8,34,5,33,5,31,5,30,3,27,4,26,10,29,11,29,6,29,6,27,8,27,9,28,10,28,9,31,8,31,8,29,8,25,7,22,9,22,13,23,14,23,14,22,14,22,15,21,16,21,17,21,17,21,18,21,17,20,16,18,15,17,17,16,22,16,23,15,21,15,20,13,21,12,22,12,23,11,25,11,26,11,24,10,20,9,22,9,29,10,31,8,29,6,32,8,8,2]"
CSI_DATA,368,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,5060637,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,3,1,15,5,15,4,16,4,17,4,16,4,16,4,16,4,16,3,16,3,16,2,17,2,18,1,18,1,17,1,17,1,18,0,17,-1,17,-1,17,-1,18,-1,18,-1,18,-1,17,-2,18,-3,20,-3,20,-3,10,-2,20,-5,21,-6,21,-6,21,-6,21,-6,22,-5,22,-6,22,-6,22,-6,23,-6,23,-6,23,-6,24,-6,24,-6,25,-6,26,-6,27,-6,26,-5,26,-4,26,-3,26,-3,26,-2,26,-2,26,-2,26,0,26,1,6,0,0,0,0,0,0,0,0,0,0,0,7,3,28,14,29,13,31,11,30,11,29,11,30,11,31,10,31,9,30,8,30,8,31,7,31,5,31,5,32,6,33,5,34,2,35,2,34,2,32,2,34,0,35,-1,34,0,34,-1,35,-2,35,-1,35,-1,36,-3,38,-5,39,-5,39,-6,39,-6,39,-7,39,-8,40,-9,40,-9,42,-8,44,-9,43,-10,43,-9,42,-9,43,-9,46,-8,47,-7,48,-7,49,-7,50,-7,51,-7,51,-7,51,-6,51,-5,50,-4,51,-4,49,-3,48,-1,50,1,51,3,51,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,3,-32,13,-32,12,-32,12,-33,12,-33,10,-33,9,-33,10,-33,10,-32,10,-32,9,-33,10,-32,10,-32,10,-32,8,-31,7,-31,8,-31,9,-30,8,-30,8,-30,8,-30,8,-29,8,-29,9,-29,9,-30,10,-29,11,-28,10,-27,11,-27,11,-26,11,-25,11,-26,12,-26,14,-25,15,-24,15,-23,16,-22,16,-21,17,-21,17,-21,18,-21,19,-21,20,-20,21,-19,21,-18,21,-18,21,-17,21,-16,22,-16,23,-16,23,-16,24,-16,25,-17,25,-16,26,-16,28,-15,30,-15,29,-4,7]"
CSI_DATA,369,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,5068015,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-5,-1,-18,-2,-17,-1,-18,-1,-19,-1,-18,-1,-18,-1,-18,-2,-17,-2,-18,-1,-18,0,-19,1,-19,2,-19,2,-18,2,-18,2,-19,4,-18,4,-18,4,-18,4,-19,3,-19,2,-19,3,-19,4,-19,6,-20,6,-20,6,-10,3,-20,7,-21,8,-21,10,-21,10,-22,9,-22,8,-23,8,-22,8,-22,8,-24,9,-24,10,-23,9,-22,8,-23,8,-25,9,-26,10,-28,9,-27,8,-27,6,-27,5,-27,4,-27,4,-28,5,-28,5,-27,4,-26,2,-7,0,0,0,0,0,0,0,0,0,0,0,-7,-6,-29,-22,-30,-20,-31,-18,-31,-18,-31,-17,-30,-16,-31,-16,-31,-15,-31,-15,-29,-15,-30,-14,-31,-13,-33,-13,-34,-14,-34,-13,-35,-11,-36,-10,-35,-11,-34,-10,-36,-8,-37,-7,-36,-7,-35,-6,-35,-6,-36,-8,-38,-7,-39,-6,-40,-4,-41,-4,-42,-3,-41,-2,-41,-2,-43,0,-43,1,-43,1,-43,-2,-44,-1,-45,1,-46,0,-47,0,-48,-1,-48,-3,-48,-3,-49,-3,-51,-3,-53,-3,-54,-4,-53,-5,-52,-6,-52,-7,-53,-8,-54,-8,-53,-9,-52,-11,-51,-13,-50,-15,-49,-16,-12,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-3,34,-12,34,-11,35,-11,35,-12,35,-10,34,-8,33,-7,34,-7,36,-8,36,-7,36,-7,35,-8,35,-8,34,-6,33,-5,34,-6,33,-8,32,-6,31,-5,31,-5,31,-5,32,-6,32,-6,32,-6,33,-7,32,-8,30,-7,29,-8,29,-10,28,-11,27,-11,27,-11,27,-12,27,-12,27,-13,27,-15,25,-15,24,-15,24,-16,24,-16,24,-17,23,-19,23,-20,23,-20,21,-19,21,-19,21,-20,20,-22,20,-23,21,-24,20,-23,20,-24,21,-24,20,-26,19,-28,19,-29,20,-29,5,-8]"
CSI_DATA,370,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,5078047,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-3,3,-12,12,-11,13,-11,14,-11,15,-11,14,-11,14,-11,14,-10,14,-9,14,-9,14,-9,16,-8,17,-8,16,-8,16,-8,17,-7,17,-6,17,-5,16,-5,17,-6,18,-6,18,-6,18,-5,18,-4,19,-4,20,-4,20,-2,10,-2,21,-2,22,-1,23,-1,22,-2,22,-2,23,-2,23,-2,23,-2,23,-2,24,-2,25,-2,24,-2,24,-2,25,-2,26,-2,27,-2,28,-3,27,-4,27,-4,26,-5,26,-5,26,-6,26,-6,27,-7,26,-8,25,-2,6,0,0,0,0,0,0,0,0,0,0,-8,5,-29,20,-27,22,-25,25,-25,24,-24,22,-24,23,-24,24,-24,25,-22,25,-22,25,-21,25,-20,25,-20,26,-21,26,-20,27,-19,31,-18,33,-18,32,-18,30,-17,31,-16,32,-16,32,-14,32,-15,33,-16,33,-16,33,-13,34,-12,36,-12,38,-12,39,-11,39,-11,39,-11,41,-10,41,-8,41,-10,42,-10,43,-9,44,-11,44,-11,43,-11,44,-11,46,-12,47,-13,49,-13,50,-15,49,-15,49,-15,49,-17,49,-18,49,-19,49,-20,49,-20,48,-20,46,-21,46,-24,46,-26,45,-7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,1,-36,2,-36,2,-37,2,-37,4,-36,5,-35,6,-35,6,-36,6,-36,6,-35,5,-35,3,-36,3,-37,4,-36,6,-35,6,-34,5,-33,5,-32,5,-32,5,-33,5,-32,5,-32,3,-32,3,-32,3,-33,2,-32,1,-31,1,-31,1,-32,0,-31,-2,-29,-2,-31,-3,-32,-3,-31,-4,-31,-5,-30,-6,-29,-8,-29,-9,-29,-10,-29,-11,-29,-11,-29,-11,-28,-12,-28,-12,-27,-12,-27,-13,-27,-14,-26,-15,-26,-16,-27,-17,-27,-17,-27,-17,-28,-18,-27,-21,-28,-23,-28,-22,-27,-6,-7]"
CSI_DATA,371,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,5088031,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-3,2,-11,11,-11,11,-10,12,-10,12,-10,12,-10,11,-10,11,-9,12,-9,12,-9,13,-9,13,-9,14,-8,14,-8,14,-8,14,-7,15,-6,15,-6,14,-6,14,-6,15,-7,15,-6,15,-6,15,-5,16,-5,18,-5,18,-2,9,-4,18,-4,20,-3,20,-3,20,-3,19,-4,20,-4,20,-4,20,-3,21,-4,21,-4,22,-4,22,-4,21,-4,22,-4,23,-5,24,-5,24,-5,23,-6,23,-7,22,-7,23,-7,23,-8,23,-8,23,-9,22,-10,21,-3,5,0,0,0,0,0,0,0,0,0,0,-7,3,-28,14,-27,16,-26,17,-25,17,-25,16,-24,16,-24,18,-24,19,-23,18,-23,18,-22,18,-21,19,-22,20,-23,20,-23,21,-22,23,-21,24,-21,23,-20,22,-19,26,-19,27,-19,25,-18,25,-17,26,-18,26,-19,26,-19,28,-19,30,-19,31,-19,31,-17,31,-16,31,-16,34,-14,35,-14,35,-16,35,-16,36,-15,37,-16,37,-16,36,-18,37,-19,39,-20,38,-20,39,-20,40,-20,41,-21,42,-21,42,-22,40,-23,40,-24,40,-25,40,-25,39,-26,37,-28,36,-30,35,-30,34,-8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-9,7,-32,7,-32,7,-33,7,-34,9,-32,10,-31,10,-30,10,-31,10,-31,11,-31,12,-31,10,-31,10,-31,11,-30,11,-28,10,-29,9,-30,10,-29,10,-28,9,-28,9,-28,8,-28,8,-28,9,-28,9,-29,8,-27,8,-26,7,-26,5,-28,4,-27,3,-26,3,-27,2,-27,1,-27,1,-28,0,-27,-1,-26,-2,-26,-3,-26,-3,-26,-4,-27,-6,-27,-6,-27,-6,-27,-6,-26,-7,-25,-7,-25,-9,-25,-10,-25,-10,-26,-10,-26,-10,-25,-10,-26,-12,-27,-14,-28,-15,-28,-15,-27,-4,-7]"
CSI_DATA,372,1a:00:00:00:00:00,-54,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,5108047,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,2,3,10,4,10,5,10,5,11,4,10,4,10,4,10,4,10,5,9,5,9,6,9,7,10,7,10,7,10,7,10,7,9,8,9,7,8,8,8,8,9,8,9,8,9,8,8,9,8,10,9,11,9,5,4,11,8,12,9,12,9,12,8,12,9,12,9,12,9,12,9,12,9,13,9,13,9,13,9,13,10,13,10,13,11,14,11,14,11,14,11,13,12,13,12,13,12,12,12,12,12,13,13,12,13,11,13,2,3,0,0,0,0,0,0,0,0,0,0,-1,11,-1,45,2,46,5,46,6,45,6,43,6,43,7,45,8,45,9,43,10,42,10,41,11,41,12,42,13,42,15,42,18,44,19,45,18,44,17,42,21,42,23,43,21,42,21,41,22,43,21,44,22,44,26,43,30,44,32,44,33,43,33,42,33,43,35,44,37,43,38,43,36,47,38,48,39,47,38,48,37,46,39,46,41,49,41,52,41,53,42,54,42,56,43,57,41,57,39,58,37,58,37,58,37,59,35,59,33,60,32,61,30,63,28,63,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-8,-36,-30,-36,-31,-36,-32,-36,-33,-34,-34,-32,-34,-31,-33,-31,-34,-32,-34,-33,-34,-33,-33,-34,-32,-35,-33,-33,-33,-30,-33,-31,-32,-32,-32,-30,-32,-28,-33,-28,-33,-28,-32,-29,-31,-30,-30,-31,-31,-32,-30,-32,-27,-31,-26,-30,-26,-31,-26,-32,-24,-32,-23,-34,-24,-34,-24,-34,-23,-35,-22,-35,-20,-34,-17,-36,-15,-37,-15,-38,-14,-38,-13,-38,-12,-39,-11,-39,-9,-38,-9,-38,-9,-37,-8,-38,-6,-39,-5,-41,-5,-41,-4,-41,-3,-42,-4,-44,-4,-47,-2,-47,-1,-46,-1,-12,-1]"
CSI_DATA,373,1a:00:00:00:00:00,-55,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,5118018,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,8,1,9,2,9,2,9,3,9,2,9,2,9,3,9,3,9,3,8,3,9,3,9,3,9,3,9,4,9,5,9,5,9,5,9,2,4,5,9,6,10,6,10,7,10,6,10,6,10,6,10,6,10,6,10,7,11,7,11,7,10,7,10,6,11,7,12,7,12,7,13,7,13,6,13,5,13,5,13,5,13,5,13,5,14,5,13,4,13,1,3,0,0,0,0,0,0,0,0,-2,3,-4,12,-10,35,-9,35,-8,35,-7,35,-6,35,-6,35,-5,35,-4,36,-3,35,-2,35,-1,34,-1,34,-1,35,0,35,1,36,2,38,3,38,5,38,5,38,6,37,6,37,8,37,8,37,8,37,8,37,9,38,10,39,12,40,13,41,14,41,15,42,16,41,18,41,18,41,19,42,20,43,20,44,20,44,20,45,20,44,19,45,19,47,20,48,20,51,21,52,20,52,20,53,19,53,19,53,18,54,17,53,16,53,15,53,13,53,11,54,9,55,8,56,2,20,0,6,-1,-2,-1,-4,0,0,0,0,0,0,1,1,0,1,-3,-4,-7,-12,-20,-33,-20,-33,-19,-34,-19,-35,-18,-35,-17,-35,-17,-35,-16,-35,-16,-35,-16,-34,-17,-35,-17,-35,-17,-35,-17,-35,-16,-34,-15,-33,-15,-32,-15,-32,-15,-32,-15,-32,-15,-31,-16,-31,-16,-31,-16,-31,-16,-30,-16,-30,-16,-30,-16,-28,-17,-28,-18,-27,-19,-26,-20,-26,-21,-26,-21,-25,-22,-24,-22,-23,-23,-22,-24,-21,-25,-20,-26,-20,-27,-19,-27,-19,-27,-18,-27,-18,-27,-17,-28,-16,-28,-14,-29,-14,-29,-13,-30,-13,-30,-13,-30,-13,-31,-13,-33,-13,-35,-12,-36,-11,-36,-10,-14,-4]"
CSI_DATA,374,1a:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,5138018,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,1,-4,7,-14,6,-14,6,-15,6,-15,6,-15,5,-14,5,-14,5,-15,4,-15,5,-16,4,-17,4,-17,3,-16,3,-15,3,-16,1,-17,0,-17,1,-16,0,-16,0,-17,1,-17,0,-17,0,-18,-1,-18,-1,-19,0,-18,-1,-9,-3,-19,-4,-20,-5,-20,-5,-21,-4,-20,-4,-21,-4,-21,-4,-21,-5,-22,-5,-23,-4,-23,-4,-22,-3,-21,-4,-22,-5,-23,-5,-24,-5,-25,-4,-25,-4,-24,-3,-25,-2,-24,-2,-25,-1,-26,-1,-26,0,-24,1,-23,0,-6,0,0,0,0,0,0,0,0,0,0,7,0,30,2,30,-1,31,-2,29,-2,28,-2,28,-2,29,-3,29,-4,29,-5,29,-5,28,-6,28,-7,28,-7,28,-7,29,-8,29,-12,31,-13,30,-13,29,-12,28,-13,28,-14,27,-14,27,-15,28,-16,29,-15,29,-15,28,-17,28,-19,30,-20,30,-21,29,-21,29,-21,30,-22,29,-24,28,-24,31,-24,32,-25,31,-26,31,-26,31,-24,31,-25,33,-26,34,-27,36,-28,37,-28,38,-26,38,-27,38,-28,39,-27,39,-26,39,-25,40,-25,39,-23,38,-22,40,-21,42,-20,43,-19,11,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,5,-25,20,-25,20,-26,21,-26,21,-26,20,-27,19,-27,18,-27,18,-26,18,-26,18,-26,18,-26,20,-26,20,-26,19,-26,17,-25,16,-25,17,-24,16,-24,17,-24,17,-24,17,-23,17,-22,16,-22,17,-23,18,-22,17,-21,17,-21,18,-21,18,-20,18,-18,19,-18,20,-18,21,-17,21,-17,21,-16,20,-14,20,-13,21,-13,23,-13,24,-12,24,-11,23,-10,24,-10,25,-9,24,-9,24,-8,24,-7,24,-6,25,-6,25,-6,25,-6,26,-6,27,-5,27,-3,29,-2,30,-2,29,-1,7]"
